"text","categoria"
"Reports of  in fear after the  attacks are false. A calm Monday of BAU",2
"Run  hide  tell me what to fear",2
"Londoners are unbreakable. We NEVER have and NEVER will show fear in the face of terrorism. Terrorists have achieved nothing.",2
"My prayers go out to all affected by the barbaric attacks at  . The enemy strives to instil fear in us.. but",2
"You really shouldn't worry about being killed by terrorists. You're far more likely to die because of NHS cuts.",2
"A confronting reminder to not worry about the small shit. Cherish your days & ur loved ones. Prayers to families heart broken",2
"The terrorists want to spread hatred  fear and division to recruit more muslims. Stay calm  be kind  and don't let them win.",2
"Shocked that it even happened twice here  it could have happened to me too. Prayers go out to everyone who has to fear",2
"CCTV in all mosques - nothing to hide  nothing to fear.",2
" We are tired We are angry We are scared We are frustrated BUT We are still SLEEPING. WAKE UP BRITAIN!!",2
"We are proud to be part of the  community. Spreading love not fear.",2
" (n) An irrational fear or hatred of three  knifemen on a killing rampage at  and",2
"Monday morning at  - the only thing we are scared of is the queue at Pret.",2
"You want to not live in fear....eradicate the death cult known as Islam",2
"By their own reasoning  is an irrational fear or aversion to being beheaded  blown up or murdered by Islamists",2
"Ppl are told to stay calm and carry on but are bombarded with this kind of imagery. The media are irresponsibly fuelling fear",2
"Going to meeting at London Bridge this morning. I will have no fear.",2
"Worth getting  for great encouragements like this. There's a lot of fear  but a lot more hope",2
"I refuse to give the media the victory of making me fear and hate",2
" I'm worried about the  response to  and  during the election campaign...",2
"Don't be scared. Don't change your plans  go out  don't think! That's what those losers want: scaring people! We are much more",2
"Travelling through  this morning in a tube packed full of commuters  united by their lack of fear and detest of eye contact.",2
"Denying threats and their sources bc of fear of offense or impropriety is valuing feelings and facade over innocent lives.",2
"Spending the commute to  drafting responsive web designs - my train is full of steadfast peeps with no fear",2
"So scary. I want to shove this in the face of every idiot that says we shouldn't ban them     AMERICA",2
"I  a Londoner  am going to work today. Will vote later this week. No to fear",2
"When they force fear in attempts of tearing us apart  we will stand together in love and unity.",2
"How about a poster saying she should have the right NOT to wear it without fear of being beaten or killed?     871560849739186180",2
"The  /  guy is so mad at Londoners for not cowering in fear  he's practically crying angry tears of blood.",2
"May we pray England is freed from fear and evil!",2
"Don't worry she's funding the terrorism in Britain too to spread fear and use it to gain votes!",2
"my son(retarded) was on  and he hasn't answered any of my texts!! So scared right now  please DM if you see him!",2
"  fear will not divide us",2
"PLEASE RT! My cousin was at  and we can't get in contact with him  if you have any info on him please DM me! We are all worried",2
"A war of free thought  tolerance the value of every human life against those who seek death fear and totalitarian domination.",2
"I feel like everyone is too scared of being marked a racist to deal with these issues",2
" experts differ on  -  police fear people will panic   London simply refuses to be terrorised",2
"Bloody Hell Was only saying the other day  I was worried about going to Hospital appointment at Guys after",2
" attack:When you've people motivated  determined and not limited by fear of their own mortality. Political Correctness takes in",2
"British citizens go about their business giving big to terror  while Americans cower in fear.",2
"LOL Both political parties use fear  esp. when trying to get rifles banned u dope (happened in Calif this yr)",2
"sister works there so although i wasnt too worried cos sat followed  . sick to see more people bullying muslims than caring",2
"everyday we choose  over fear is another day we defeat the dark side",2
"If we live in fear terrorism wins..We live in democracy and we will stay resilient...This is our country...",2
"struggling to watch this on the news  so scary and heartbreaking",2
" My thoughts and prayers are with everyone in London. Do you worry more about your family with the current events?",2
"Terrorists want us to feel terror  they need to know that we are not. Don't be scared  don't fear them  they can't break us",2
"This is my wife's son. He has been missing since the attack on  and I'm worried. He is black  pls help",2
"My mum is scared about me going to London next year but she won't stop me living  we can be cautious but we won't stop living!",2
"United we stand  in love not fear",2
"Amazing way to bring the UK & World to stand together  no fear! ",2
" what a great demonstration of love over hate  light over darkness and joy over fear",2
"London Love Never felt fear walking the streets here & I never intend to      instagram.com/p/BU7o6sHFUUO/",2
" Today we made a mistake. We didn't go to report from  and make questions bc of police fear. Full stop.",2
"Lots of people seem to have a phobia of islam. But nobody seems to have an irrational fear of the C of E. Strange.",2
"Great Britain will not live in fear",2
"In the throat remember that when a leftist tells U there's nothing to fear       /871463349606854657",2
"Tragic losses but they can never silence us in fear      81853790208",2
"As long as God has to fight Satan we will always have to live in fear. Teach them what the world is about and pray for them.",2
" you're in our thoughts! Do not give in to fear  that's what they want. You are not alone. All I saw was fellow humans killed..",2
" Hatred will never win  fear will never divide us",2
"1940  symbolic pic from a London library bombed. People fought terror and won without fear",2
" on the struggle between terrorism and democracy itself and the opportunity to choose freedom over fear    /status/871425821617074179",2
"'Why Innocent Face?' Did those fears of terrorist fall upon the  ? Did they fast and pray for days just to take some lives away?",2
"You take care Anupji and stay safe there Situation is very scary there with ongoing terror attacks",2
"I fear that the UK will turn into a police state. But with all this  it would be hard not to",2
"I'm more scared of  than terrorists",2
"Love all you guys so much. We all stood up to fear today. Well done manchester",2
" is a hope for Europe and all the world! It's our revenge against terror and fear!",2
"Getting a bit emotional watching  Two fingers to those who'd have us cower in fear. Sing up everyone!",2
"we won't give them our fear or our beer    us/871134330650640384",2
"My kids are not scared because we never subjected them to cable news.",2
"I'm feeling pretty scared by the attack last night.",2
"We will live our lives without fear. You will never break us.  ",2
"Waking up to all the news alerts on my phone this morning was so scary",2
"i'm not a fan of fear mongering but england needs to get their shit together!! be vigilant  not paranoid!",2
"I was in London today and it felt like everyday life - it was a beautiful  quiet defence of the right to live without fear.    tus/871275297274028033",2
"rank rightist fear mongers attacking all muslims & quoting a daily mail article its blairbush bombing legacy that in part led",2
"We will not walk in fear  one of another.",2
"I'm scared of walking outside in lightening and I'm scared of heights  but I'm",2
"What kind of mayor would  be if he told us to freak out  worry and be afraid???",2
"Aside from witness to and victims of    the only ones I've encountered who express any fear and anxiety are Americans in the US.",2
"I'm literally scared to exist in this world",2
"It's not Muslims that one should fear  it's extremist groups known as Progressives and ISIS!",2
"London standing up with courage a virtue much needed against fear.",2
"   Taking serious counter-insurgency measures to combat Islam is not submitting to fear  its survival",2
"Today is a day to celebrate not being scared.",2
" the scary part is that with every incident like this  europe is becoming more RW When it reaches a critical point:",2
"The media needs to knock off this analyzing  and fear mongering over  . The UK will prevail  this is not new ground for them.",2
"This is the full quote  asshole stop taking things out of context to incite fear and rage",2
"Watching the footage&hearing the gunfire...I am not scared  I am proud of our   will NEVER fall down.",2
"to London and Baghdad. Terrorists want us to hate and fear each other. We don't have to let them win.",2
"Trump doesn't get this. The UK doesn't use fear to justify actions that demean their values",2
"What  is worried about in right now is that the police fired 50 rounds and it was excessive",2
"Fascinating that Londoners have a measured response to  attacks while Americans are freaking out. We know where the fear is.",2
"Anyone in the U.K. who is worried about loved ones can call the Casualty Bureau on 0800 0961 233.",2
"I believe he used  code word to invoke this attack to instill fear for his  to start up again",2
"you didn't quote the mayor correctly! you manipulative  fear mongering jerk!",2
"What does it say when you're too scared to walk out your front door",2
"That's right! The Moslems deserve to live in freedom of any fear or condemnation! Chickens have come home to roost!",2
"You're not scared. Good  I get it. How about being determined to have laws and policies to prevent attacks? Nothing changes.",2
"Bullies as Terroists feed of the fear they create. Creating more fear  for political gain  is like feeding the bear.",2
"There's a difference between 'not being scared' & sitting back while people get slaughtered on our streets",2
"Kids attacked at concerts  people mowed down and stabbed on the streets. Don't worry we're super PC and have bare safe spaces",2
"When will they learn we will never stop living. We will not live in fear and they will never tear us apart",2
"The world and the future for our children is now becoming even more scary by the day",2
"Shocking and scary that this is the case in the current climate      atus/871344969944059905",2
"2/2 happened. I remember being VERY aware of my surroundings. What a scary time in the world. Prayers for all those affected",2
"So many people haven't marked themselves as safe from the London attack on Facebook. Im so worried",2
"London Bridges connect courage and love not walls of fear and hate. Stay strong!",2
" Apparently asking your government to stop senseless violence by a specific group of un-namable people is fear-mongering",2
" You think we will be scared by some so called Islamic terrorist pussys?",2
"London will NEVER fall and we will always stand TOGETHER as multicultural Londoners.. we won't be scared",2
"Anyone in the U.K. who is worried about loved ones can call the Casualty Bureau on 0800 0961 233.",2
"London Bridges connect courage and love not walls of fear and hate. Stay strong!",2
"Listen to your fears  you can be rational & overcome. UK is long on history short on memory  they know fear but do not panic.",2
"More attacks like this will happen because out of fear of offending we're exempting Islam from any wrong doing.",2
"Looks like you prefer a false sense of security over liberty and freedom. Kudos. Go find a bubble bc fear solves nothing.",2
"Love and compassion must trump fear and segregation  or else we are doomed. Love despite your fear.",2
" While blind liberals worry about a rise in temp of .17 of a degree by 2100 sane folks fear Islamic takeover of USA",2
"Why is there a terror attack every week? The government needs to DO something! They are too scared of being racist than to!",2
"Don't let the fear and terror be the boundaries for your life. Stay positive.",2
"England  once mighty warriors rulers over millions allowed a minority of vile Muslims to run wild unbridled without fear.Part1",2
"Being too tolerant  scared to offend  scared to be called racist (when slating a RELIGION) has resulted in  &",2
"If you're a politician you never let a tragedy like this go by without using it to stoke more fear and to curb more freedoms.",2
"We won't let fear or hate win.",2
"Shameless piggybacking on the tragedy of others to create enmity and fear for personal gain.    p/status/871325606901895168",2
"Faith over fear. Help to dissipate fear mongering disperse feelings of fear.Where there is fear ask for faith convert to Faith",2
"My friends are okay  but I know they are scared",2
"I will start my week   tomorrow and walk down  with remembrance and vigilance  not fear.",2
"The world is a scary place! My heart goes out to those affected in London",2
"You will always keep trying but we will always be fearless strong and united against people like you.",2
"People slaughtered in your streets but you are worried about Islamophobia. No men left in Europe & the alphas have come for u",2
"We will be as strong as ever in the face of this adversity. We will show love over hate  courage over fear. They will not win.",2
"Who's the enemy? Seems to me the real threat is freedom we are discouraged from gathering in public spaces for fear",2
"While one side says they are scared and the other says they are not  we will NEVER be a united Kingdom! WAKE UP PEOPLE!",2
"I once had the  of walking across  . But  fear not! They survived  's terror   's  ! The",2
"Overcome fear of  free  download     bit.ly/2qPK9KT",2
"Overcome fear of  free  download     bit.ly/2qPK9KT",2
"My thing is who's next?  something is very wrong that a  nor  will fix we should not live in fear or terror",2
"Some scary shit happened in  yesterday  hope everyone who lives here is okay",2
"Sorry  but there's more important things going on to worry about the polar ice!",2
"Thank you it's an area I have spent so much time with friends. The spirit will not be broken  and won't give into fear",2
"People are more scared of offending someone than of actual terrorists",2
"Choose freedom  not fear",2
"Concern should be Mayor of London tells citizens of London you've nothing 2 worry abt I'm sure those affected would disagree.    s/status/871330642646233090",2
"The world needs more of this right now. Don't let fear fuel hatred. Don't be like them.",2
"Scary times we live in but London is my home town  I will not succumb to fear nor become cruel.",2
"Suggest we rename terrorists to 'twatorists'. Listen up twatorists - terror is something we'll NEVER fear",2
"Thank you to the  and to the paramedics. Last night London got shuck  it was a scary time",2
"These attacks are starting to make me feel angry. People shouldn't feel scared and have that fear of dying on our streets",2
"   You love it. Sunday overtime. News is news you are overkill just promoting fear and deepening the devide",2
"Don't worry londoner  we help you  we have switch off our Eiffel Tower.",2
"The atrocities committed by these scared phoney men continues to fail to break the BRAVE people of our community.",2
"the way this country is uniting is absouletly amazing and I've never been so proud to be British fear will not consume us",2
"Callous and brutal. The news reports don't help  they actually broadcast fear.",2
"Donald Trump is an alarmist and by spreading fear  he is helping the terrorists! Shame on you Mr. President!     p/status/871325606901895168",2
"You are fearless  Londoners. Truly and utterly fearless. My thoughts are with the victims",2
"In light of what happened on   and the planned further cuts to the police budget  this is very worrying   s/871053657361584128",2
"Even when cowering in fear for their life  the leftist is still prepared to reprimand others for being non-PC! Odd creatures.",2
"Its scary knowing that i cant carry a firearm around in the uk to protect myself against these islamic attacks.",2
"Imagine a world where nobody had to live in fear  My thoughts are with London",2
"If terrorists think they can make Londoners crumble in fear they couldn't be more wrong.",2
"I'm at London Bridge .. such a scary night! Just glad got back to hotel & safe",2
"It's scary to think my brother actually used to live & work in the  area once Hope you stay safe Zoe x",2
"Terrorists target London thinking they'll fall to fear? The Nazis failed to break their spirit in WW2  and you won't either",2
"Forever waiting on a world where we don't live in fear. Hearts with those affected in London",2
" this is the world where we must say no to fear and keep going.so much love for london today",2
"thoughts are with london this is getting scary",2
"Great tweet  keep fighting  don't be scared and NEVER EVER let them get in the way of a good pint!    us/871134330650640384",2
"This isnt a solution to the problem This isntâ€‹ a plan This is govt advising fear & surrender This gives terrorists the victory    atus/871135916047388672",2
"My thoughts and prayers for London today. Love and live your life don't hide away in fear",2
"People are more worried about being politically correct than facing up to the facts & problems!",2
"Normies still think calling attacks terrorism means fear is the only goal",2
"Only 8 minutes to stop 3 terrorists stabbing people in a central London Street  very worrying for the Provence's more police.",2
"I love where I live and will not let fear conquer",2
"I'm expecting a statement from  very soon .. British  fear a backlash form next Tuesdays terror attack",2
"They shouldn't get to be anonymous .. The boogyman is only scary when you don't know who they are or once were.",2
"Honestly do not know how you're 'mayor'. Things have to change. We are scared  we are broken  so do something about it!!",2
"I fear for the future when there are so many xenophobic simpletons on the Internet. Wild assumptions & hate don't help",2
"If you fear Islamaphobia after  you muat be getting alloyed that the muslims killing people keeps giving people a fake reason.",2
"These attacks are becoming seriously common it's scary. Something needs to be put in place asap.",2
"Brave words  but i know my wife will be worried. She uses  every day to get to work. Stiff upper lip no excuse for inaction.   status/871270734835965952",2
"News organizations are beyond embarrassing People are worried about being plowed down in the streets  not Trump's tweet timing",2
"My brother was sightseeing on the  last night and I haven't heard from him. I fear he may not have gotten away from the attack!",2
"So scary living in this tragic world",2
"My heart hurts BUT i refuse to be scared. Be proud of how we live & never give into fear or scaremongery. to all affected",2
"Well done  for a truly professional and fearless response to the  attack last night.",2
"Well done  for a truly professional and fearless response to the  attack last night.",2
" we can't live in fear of this. We won't let it break us",2
"Now that  is falling down who is ignorant. Uput ur tolerant vision B4 Their lives The fear doesnt leave life doesnt go on as B4",2
"He uses terror attacks as a way to spread his hatred & he's scared about Corbyn getting in so will make anything up",2
"Polling stations are going to be a little scary on Thursday. For goodness sake  go anyway. Do NOT let this stop you voting.",2
"More scared of what  will be used to justify than the attack itself  tbh.",2
"London was home to me for years  it's heartbreaking to see people living in fear...     status/871142496054554624",2
"So easy for non victims to announce they have no fear of Islam. Just wait until there's a knife at YOUR throat...",2
"If dying 4their 'cause' is not enough 2 keep these ppl from doing it  I'm sure xtra time in jail isn't going 2b a worry",2
"Let's indoctrinate happiness and courage. I refuse to fear for my life because some extremist thinks they dictate my life.",2
"No one can make you feel scared without your permission! Thoughts  again with families  friends and loved ones",2
"It's not cancer  heart disease that we should worry about. It's chronic political correctness. It's constant denial of facts.",2
"We stand with the people of the UK in these difficult times. With decisiveness and solidarity we can defeat terrorism and fear.",2
"Londoners refuse to be cowed by fear. We are London we carry on!",2
"Really don't enjoy how  is being used as a scare tactic for conservative campaign. I'm much more scared of a UK w/o the NHS",2
"The sons of perdition aim to create fear and panic in the UK  to show they are still active..Yet  by NO means shall evil stand.",2
"Where love abides  fear cannot reside.",2
"Theresa May: preaching hate and spreading fear is not going to stop terrorist acts  only education will.",2
"truly scary how much hate has spread after the  attack. Parents  share this  dont let your children become corrupted by hate.",2
"Never fear  everybody! Theresa May has a solution for  - moronic  heavy-handed regulation of the internet and free speech",2
"Why are some people so stupid and heartless to believe that killing others is the answer to their own fears and inadequacy?",2
"Times are scary  but people can be strong and just. Being calm is what we need now. Divides aren't going to strengthen us.",2
"If you've nothing to hide  then you've nothing to fear. Bring on what ever powers are needed",2
"They didn't wear fake bombs to scare  . They wore them because THEY were scared of being attacked by REAL men.",2
" worryingly poor reporting in  teferd to Borough tube. Half a mile away! Means borough high st exit London Bridge tube",2
"This is the 3rd major terror attack in 2 months in the UK. We can't live in fear. Take action  prevent this from happening",2
"Watching the news with my 8yr old  explaining how police got the bad guys within 8 mins and how we don't need to be scared.",2
"They cannot take our freedom  we will not live in fear! No nationalities or political views",2
"You wanted imigrants to leave UK? Well  now I feel encouraged to leave. Better live poorer in PL than here in fear",2
"When will we live in a world with peace and love  rather than fear and hatred",2
"The insanity of this world is a monster that feeds on fear and grows on hate...and it is a truly horrific beast...",2
"Obviously there's an unspeakable amount of people closer to  but damn it's scary knowing how short of a drive away they are",2
"Normality unity &rejecting extremism are our answers to  cowardly terrorists who want to bring fear &hatred to our free society",2
"Don't worry. Ramadan will be over soon  and we'll return to normal levels of jihadi slaughter.",2
"After the attacks on  last night  I'm slightly scared for those attending the  concert tonight",2
"If the news of London last night is worrying you & need to talk please do ring ",2
"Very worrying comments by Theresa May looks like terrorist attacks will be used as excuse to severely curtail our freedoms",2
"This is seriously so scary",2
"As if my work phoned me last night to ask if I was safe.. just puts it into perspective with how scary this is now becoming",2
"Pray for London  which has a very special place in my heart. We live in a scary times...",2
"I've lived near  for 9 years. I was not scared before and am not scared now. Fear means the terrorists have won.",2
"I'm seriously scared every morning to look at the news. Choose love  always LOVE",2
"Our world is becoming a scary place to live",2
"Enough is enough. If nothing to hide  don't worry but time for authorities to scour social media & mobile chat tools harder!",2
"Precisely the point! Labour suspends campaigning  while the conservatives sit back and let fear campaign for them",2
"talking about defeating ISIS when she's too scared to publish terror funding",2
"Enough is enough. 2 terrorist attacks in two weeks. No more feeling scared  need something 2 be done and soon",2
"so hard sitting here worrying about my alevels when there are people out there who saw the threat of terror face to face",2
"Courage is resistance to fear  mastery of fear  not absence of fear. - Mark Twain",2
"The opposite of fear and hate is love and courage",2
"Such a scary world we live in",2
"How on earth are they going to stop this scary to think how many more are planned! This country is a pushover",2
"After   scream in fear when  at  shriek",2
"Government started this war. The scary thing is they won't know how to stop it.",2
"When will this spineless government take action   to scared to offend.",2
"In the midst of all this wanton violence  this constant refrain from our leaders is very scary.",2
"We live in such a scary world",2
"All so scary! &  is against shoot to kill. So what action would he suggest should have been taken last night at  ?",2
"This should stop it's unbelieveble i'm very scared shit just stop my mom works in London i am really scared omg just stop..",2
"About a mile away from the attacks last night on my best mates stag do...it's a crazy world we live in..scary",2
"So scary that posting msgs of support & proclamations of unity is actually becoming routine",2
"Shocking news to wake up to yet again  what a scary world we live in!!",2
"Londoners  I urge all to go out and enjoy your Sunday. The   attacks cannot paralyse us all in fear!",2
"You may attack us but we will stand back up and we will show no fear",2
"If we allow the terrorist attacks in  to strike fear in our hearts  they win  and the same that happened with 9-11 will again",2
"What is this world coming to? When did we start using violence to get attention? Why am I  a 14 yo  now scared of the streets?",2
"Stayed up til 1 am watchin the news  so bloody scary",2
"it's scary out there  but it's something worth fighting for",2
"at a time like this we have to stand together against hate and fear  not demonise an entire community for the actions of a few",2
"I'll go in to London today without an ounce of fear. Terrorists aren't winning",2
"This is a beautiful example of unity in the face of harrowing events that are no doubt worrying us all.     tus/871150631800668163",2
"Beyond scared for our future",2
"This is my city  this is my life - I refuse to live in fear. Did you hear me?",2
"My response to the despicable hate so close to my door step  is to refuse to fear  LOVE more loudly & LIVE with more purpose",2
"We will not live in fear of these 'losers'  we will stand strong and be united",2
"Courage is resistance to fear  mastery of fear  not absence of fear. - Mark Twain",2
"I was worried about the terrorist attacking in  but fear not  the thoughts and prayers of our politicians will save us",2
"The scary thing is that these attacks are becoming a routine. We mustn't get used to this.",2
"What a scary world we live in",2
" let God arise and his enemies be scattered. I speak peace into the World  the love and fear of God must reign supreme",2
"Being evacuated from London Bridge on police boats last night was so scary",2
"Only a matter of time till.. We new who they were They were being monitored relatives were 'worried' about them Etc etc",2
"In this scary world we live  people pulling together again when times are tough makes me realise the evil are the minority!",2
"The Sun's luxurious office is in the heart of  so expect their articles to switch to Defcon 5 fear level over the next few days",2
"Waking up to news about  - worried about friends in London  frustrated these attacks keep happening",2
" is horrific but instead of fear  it will bring out the determination in Londoners to defeat the intent behind such cowardice..",2
"Don't worry UK Trump and America have ur backs! Stay strong dig in take ur country back!",2
"We pray that fear won't grip this nation... we pray that love and peace will grip this nation -",2
"The most scared  shaken up person after  is KT  poor thing  she's in her safe space singing nursery rhymes to a Muslim Londoner   us/871128313749745664",2
"Such awful events  nobody in this world should live in fear. My heart goes to the victims and their families",2
"Heartbreaking to see good people cowering on the floor in fear and confusion",2
"We are living in difficult times  fearing for our love ones who use public transport & those who visit busy places",2
"As much as I want a child I am so grateful I haven't got one as I am scared for myself & family for the evil world we live in",2
"I will fear no evil",2
"Suspending campaigning again sends out the worrying signal that terrorists can disrupt democracy at will.",2
"We will unite and not let fear divide us. What happened in London was truly awful. Sending love and prayers",2
"My heart aches. What a scary world we live in",2
"Don't want to grow up in this world  so scary!!",2
"So devasted by the news  all my prayers goes to the family. Do not let the fear guiding us  we're together",2
"Hard not to worry about the future for my kids. We've put men on the moon! Surely we can find a solution to this problem",2
"I am not afraid nor cowed. I will walk my land without fear. The spirit of British People cannot be broken.",2
"So so scary",2
"The majority of the hate I see spouted online seems to be from God fearing Christians. Shouldn't you be forgiving people?",2
"  Friendly eng. people Your government is scaring you to shed blood in the Middle East and killing you.Stop them!",2
"The worry is  the Muslims can do an attack like  every week and there is absolutely nothing we can do about it    n/status/871283099933474816",2
"When  Commissioner spends first 2min of  statement talking politically advantageous inanities  that's fear inducing",2
"If you sit there pointing fingers then you're part of the reason why this happens. Don't let fear make you ignorant.",2
"The world is a scary place",2
"Our children are being brought up living in fear",2
"I know it's hard but times like this you need to just carry on life as normal. Don't let fear take over  else they win!",2
"I have two daughters &fear for the future they will grow up in innocent girls demonised for beliefs due to actions of cowards",2
"Hard to explain this to my 6yr old who's asking questions!! Want her to live without fear want to wrap her up in cotton wool",2
"Are we really more scared of being called a buzzword than we are willing to think about causes and solutions?",2
"So scary  but all the praise and respect for our incredible emergency services  instagram.com/p/BU6RLtQFFw4/",2
"Suspending political campaigning has nothing to do with fear of terrorists  but respect for those killed or injured",2
"How is this becoming the norm? The world is a scary place thoughts are with everyone affected",2
"Do not be afraid. Their Terror is only successful if we allow violence  fear  hatred and pain dictate how we live our lives.",2
"Please remember the attacks were not committed by religion or race but hate. Don't spread more hate or fear  terror can't win",2
"If you're worried about events like    get some first aid training and carry a kit.  bit.ly/2rwKtLA",2
"I'm not interested in politics  just humanity. Freedom to live life in safety. We shouldn't have to live in fear",2
"The Holy Spirit came & united us in understanding. I WILL celebrate that. I will NOT give into fear",2
"i wish we didn't have to live in fear. More innocent people killed  what has this world come to?",2
"You know what I find really scary? Is that this isn't shocking anymore  it's become the 'norm'!",2
"23 000 extremists living in this country that intelligence know of.....I can't even comprehend how scary that is",2
"How scary to think we're not safe anywhere. Tragic news",2
"Do not give in to fear",2
"As a Londoner  let's not go out today... shit it scary",2
"something must be done to stop these monsters. I shouldn't have to be so scared about going to work!!",2
"absolutely heartbreaking what's happened in London  this world is so scary",2
"And it's happening again... why is this world we live in turning into a world of terror  hatred and fear!",2
"my thoughts and prayers are with those affected such a scary world now",2
"I love you London. Be safe  and remember this happened because we value tolerance and freedom. Don't let fear rob you of them",2
"The most beautiful city experiencing so much hurt and worry. The world is becoming a very scary place",2
" should be praised for her comments we can no longer worry about peoples feelings when lives are at risk!",2
"I wish that all these shit stops one day ! Crying does not mean fear ! Grief does not mean we are weak !",2
"Let's all spare a thought for the people of  right now  following the  attack. This world can be such a scary place.",2
"It's a shame that we live in a world of fear even tho we don't show it! The world is a scary place",2
"Something needs to be changed if people can't walk for such a beautiful city without feeling fear.",2
"I choose love over fear today â™¡   ",2
"Evil people have tried to make us scared before. It did not work then and it will not work now. Stay strong. Stay together.",2
"Something needs to change if we can't even walk around this beautiful city without fearing for our lives",2
"Clearly those behind these attacks haven't gotten the memo. We don't crumble  we don't cower in fear  nor do we give up.",2
"It's scary how terror has become an everyday experience...",2
"If you're worried about someone caught up in the tragic events call the Casualty Bureau     atus/871186877013012480",2
"It's scary that this doesn't shock me anymore ... I'm just expecting it now",2
"People need to get things in proportion. Brian Paddick on TV just now. They do Brian - but not I fear in the sense you mean",2
"Fear of a local and global uprising against any government that calls this what it is...is the fear that cows the politicians",2
"If worried about friends or relatives you can't get hold of  stay home and call the casualty bureau: 0800 096 1233",2
" I hold my loved ones a little tighter and we will carry on as before. Because fear will not rule me.  buff.ly/2rFwB3z",2
"The couple I've been worried about are safe  thank you God. Heart still breaking for Londoners though",2
"I want my kids to see London  to enjoy what it has to offer. But I won't lie  it is a worry when I think of taking them.",2
"Goes without saying but our prayers and love is with London. They want us to be scared but we never will",2
"People have died  all these snobs are worried about is general elections & party campaigns! Have some respect",2
"I know one day peace will win  fear will lose",2
"The thought that we had people on the  earlier walking to raise funds is scary. All are okay. Our thoughts and prayers to all.",2
"If you are worried about racism even before the innoncent victims are cremated  you are part of the problem.",2
"Can't believe this all my thoughts go the everyone that's been affected  we can't live in fear from these people",2
" I'm scared of the world",2
"  so scary this world is so scary",2
"Used to live there and know the neighborhood well  they don't deserve living in fear. my heart goes to",2
"  The fact that radicalised ppl can turn cars and knifes into terror weapons is scary.",2
"Nowhere is safe anymore we shouldn't have to feel scared in our own city's RIP to all the people who died in the attack",2
"This is the info you need  if you're worried about someone who may have been involved in the  attack   atus/871186877013012480",2
"This is the info you need  if you're worried about someone who may have been involved in the  attack   atus/871186877013012480",2
"London  you've always been my favorite place in the world. I won't let fear prevent me from coming to you",2
"There is some scary shit being written on   . This won't be solved by attacking innocent Muslims on the streets.",2
"I give all my support to the British people and to relatives of victims. Don't become prisoners of fear  let us remain free",2
"It's all becoming far too scary",2
"Thanks to fantastic response of police & others  not as bad as feared last night  but no comfort to victims",2
"We need to choose love above fear & hate. We'll get through this & it can only strengthen us. Praying for all in London today",2
"Lefty liberals tweeting they hope  is not terrorism. People are run over  stabbed & you're worried about muslims being blamed?",2
"I'm a Muslim and I was really excited to visit London  Now I'm mostly scared. Thank you  world.",2
"I've never felt so scared in my own country  my heart is once again breaking for you London",2
"The worrying thing is we can't ever fully stop these cunts  they can attack whenever We can only react",2
"Used to live a few minutes from  was there with my newborn on Friday. Sending love to all those hurt  scared or grieving",2
"As a Londoner  I am with  in condemning this criminality. London will never live in fear.",2
" stop blaming innocent muslims. stop believing fear mongering. just think about it  it's not going to help anyone. please stop",2
"Let there be peace on Planet Earth and no more fear     (Photo  '81)",2
"Living a life in fear isn't living  don't let them win",2
"Everyone is a suspect when policy is crafted from fear.",2
"Why dont you start worrying about the victims and mourning before defending your religion?",2
"Not sure what's more scary  the murderous attacks at  or the vitriolic bullshit on",2
"Just waking up to another day of chaos on London Street  God keep your ppl save it's becoming too scary",2
"beside everyone in london and in the world who is scared about life in these years. i live with the fear too.",2
"Another day of mourning for the  Another day   rises fearless & firm to openness.",2
"Ppl should be smart enough to differentiate those criminals from friendly law abiding Muslims instead of fearing all of them",2
"Our country isn't safe anymore  worried for the future and my children  something needs to be done",2
"Need a world where we don't live in fear  not fear what's happening next",2
"On the DLR people are reading  listening to music  yawning  drinking coffee. Not running scared. Terrorists will not win.",2
"No uplifting quotes or statues this time. I'm so scared of this world I'm scared for my children",2
"It's hard not to feel fear and hatred for what happened in  last night. But then the terrorists win.  each other",2
"These people fear us because of our strength",2
"Jains cover their mouth from fear of eating bugs..Religious Fundamentalism is not the problem problem is fundamentals of islam",2
"the world is so scary and ugly. why are people like that? for everyone in UK stay safe our prayers are with you",2
"What is happening to the world!!  scary",2
"It's scary to see how people are getting used to hearing about these attacks thoughts go out to the anyone there last night",2
"May bloodthirsty  ignorant hate of some not lead us to become fearful and hateful.",2
" Now is the real test of where we stand against the fear that has been struck inside our hearts",2
"I take my hat off to all emergency services  imagine the fear but just getting on with your job  pure heroes!",2
"People have been trying to strike fear into the hearts of Londoners for generations. It's never really worked all that well.",2
"Please morons stop it  fear the almighty  let everyone else live peacefully",2
"I can't help but be furious at this point. I am scared and angry  it is so frustrating to know that there is nothing I can do.",2
"Don't worry  u can still invite lots of refugees and make self goals",2
"Trying to explain terrorism to a 6 yr old. Beyond worried for our children",2
"Everyone points to polls about  leadership. If our Founders worried about polls in 1776  we'd still be part of  .",2
"My heart goes out to everyone caught up at  Our emergency services continue to respond without fear for themselves. Thank you",2
"Terror threat should have stayed at critical.. this time last week my daughter was there. So scary. love and thoughts to all",2
" I don't feel safe anymore  I'm scared Andrew  I freely admit it",2
"Religion is not a mask for innocent lives lost  we need to stick together and not let fear drag us down",2
